name,role,component,layer,dtype,shape,params
model.language_model.layers.30.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,30.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.30.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,30.0,BF16,"(512, 2560)",1310720
model.language_model.layers.31.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,31.0,BF16,"(2560,)",2560
model.language_model.layers.31.layer_scalar,model.language_model.layers.N.layer_scalar,language model,31.0,BF16,"(1,)",1
model.language_model.layers.31.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,31.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.31.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,31.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.31.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,31.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.31.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,31.0,BF16,"(256, 2560)",655360
model.language_model.layers.31.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,31.0,BF16,"(2560, 256)",655360
model.language_model.layers.31.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,31.0,BF16,"(2560,)",2560
model.language_model.layers.31.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,31.0,BF16,"(2560,)",2560
model.language_model.layers.31.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,31.0,BF16,"(2560,)",2560
model.language_model.layers.31.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,31.0,BF16,"(2560,)",2560
model.language_model.layers.31.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,31.0,BF16,"(256,)",256
model.language_model.layers.31.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,31.0,BF16,"(512, 2560)",1310720
model.language_model.layers.31.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,31.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.31.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,31.0,BF16,"(256,)",256
model.language_model.layers.31.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,31.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.31.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,31.0,BF16,"(512, 2560)",1310720
model.language_model.layers.32.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,32.0,BF16,"(2560,)",2560
model.language_model.layers.32.layer_scalar,model.language_model.layers.N.layer_scalar,language model,32.0,BF16,"(1,)",1
model.language_model.layers.32.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,32.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.32.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,32.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.32.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,32.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.32.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,32.0,BF16,"(256, 2560)",655360
model.language_model.layers.32.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,32.0,BF16,"(2560, 256)",655360
model.language_model.layers.32.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,32.0,BF16,"(2560,)",2560
model.language_model.layers.32.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,32.0,BF16,"(2560,)",2560
model.language_model.layers.32.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,32.0,BF16,"(2560,)",2560
model.language_model.layers.32.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,32.0,BF16,"(2560,)",2560
model.language_model.layers.32.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,32.0,BF16,"(256,)",256
model.language_model.layers.32.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,32.0,BF16,"(512, 2560)",1310720
model.language_model.layers.32.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,32.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.32.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,32.0,BF16,"(256,)",256
model.language_model.layers.32.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,32.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.32.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,32.0,BF16,"(512, 2560)",1310720
model.language_model.layers.33.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,33.0,BF16,"(2560,)",2560
model.language_model.layers.33.layer_scalar,model.language_model.layers.N.layer_scalar,language model,33.0,BF16,"(1,)",1
model.language_model.layers.33.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,33.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.33.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,33.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.33.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,33.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.33.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,33.0,BF16,"(256, 2560)",655360
model.language_model.layers.33.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,33.0,BF16,"(2560, 256)",655360
model.language_model.layers.33.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,33.0,BF16,"(2560,)",2560
model.language_model.layers.33.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,33.0,BF16,"(2560,)",2560
model.language_model.layers.33.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,33.0,BF16,"(2560,)",2560
model.language_model.layers.33.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,33.0,BF16,"(2560,)",2560
model.language_model.layers.33.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,33.0,BF16,"(256,)",256
model.language_model.layers.33.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,33.0,BF16,"(512, 2560)",1310720
model.language_model.layers.33.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,33.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.33.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,33.0,BF16,"(256,)",256
model.language_model.layers.33.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,33.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.33.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,33.0,BF16,"(512, 2560)",1310720
model.language_model.layers.34.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,34.0,BF16,"(2560,)",2560
model.language_model.layers.34.layer_scalar,model.language_model.layers.N.layer_scalar,language model,34.0,BF16,"(1,)",1
model.language_model.layers.34.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,34.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.34.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,34.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.34.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,34.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.34.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,34.0,BF16,"(256, 2560)",655360
model.language_model.layers.34.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,34.0,BF16,"(2560, 256)",655360
model.language_model.layers.34.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,34.0,BF16,"(2560,)",2560
model.language_model.layers.34.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,34.0,BF16,"(2560,)",2560
model.language_model.layers.34.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,34.0,BF16,"(2560,)",2560
model.language_model.layers.34.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,34.0,BF16,"(2560,)",2560
model.language_model.layers.34.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,34.0,BF16,"(256,)",256
model.language_model.layers.34.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,34.0,BF16,"(512, 2560)",1310720
model.language_model.layers.34.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,34.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.34.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,34.0,BF16,"(256,)",256
model.language_model.layers.34.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,34.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.34.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,34.0,BF16,"(512, 2560)",1310720
model.language_model.layers.35.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,35.0,BF16,"(2560,)",2560
model.language_model.layers.35.layer_scalar,model.language_model.layers.N.layer_scalar,language model,35.0,BF16,"(1,)",1
model.language_model.layers.35.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,35.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.35.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,35.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.35.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,35.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.35.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,35.0,BF16,"(256, 2560)",655360
model.language_model.layers.35.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,35.0,BF16,"(2560, 256)",655360
model.language_model.layers.35.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,35.0,BF16,"(2560,)",2560
model.language_model.layers.35.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,35.0,BF16,"(2560,)",2560
model.language_model.layers.35.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,35.0,BF16,"(2560,)",2560
model.language_model.layers.35.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,35.0,BF16,"(2560,)",2560
model.language_model.layers.35.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,35.0,BF16,"(512,)",512
model.language_model.layers.35.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,35.0,BF16,"(1024, 2560)",2621440
model.language_model.layers.35.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,35.0,BF16,"(2560, 4096)",10485760
model.language_model.layers.35.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,35.0,BF16,"(512,)",512
model.language_model.layers.35.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,35.0,BF16,"(4096, 2560)",10485760
model.language_model.layers.35.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,35.0,BF16,"(1024, 2560)",2621440
model.language_model.layers.36.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,36.0,BF16,"(2560,)",2560
model.language_model.layers.36.layer_scalar,model.language_model.layers.N.layer_scalar,language model,36.0,BF16,"(1,)",1
model.language_model.layers.36.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,36.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.36.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,36.0,BF16,"(10240, 2560)",26214400
